"un-pause";"un-pause "
"CTR";"CTR "
"Clicks";"Clicks "
"Edit Advertising Campaign";"Edit Advertising Campaign "
"Manage Advertisements";"Manage Advertisements "
"Editing Ad Campaign";"Editing Ad Campaign "
"There are no advertisements added to this campaign.";"There are no advertisements added to this campaign. "
"Add New Advertisement";"Add New Advertisement "
"CORE_VIEWS_SCRIPTS_ADMINADS_MANAGEADS_DESCRIPTION";"Displaying advertisements is an excellent way to monetize your social network. By creating ad campaigns, you can determine exactly where your ads will appear, how long they will be displayed, and who they will be shown to. The key to generating substantial revenue from your social network is to create targeted ad campaigns. This means that you should make an effort to show specific ads to users based on their interests or personal characteristics (e.g. their profile information). To accomplish this, ad campaigns can be created for specific user levels and/or networks. "
"Create Advertisement";"Create Advertisement "
"Follow this guide to design and create a new advertisement.";"Follow this guide to design and create a new advertisement. "
"preview";"preview "
"Preview";"Preview "
"HTML Code";"HTML Code "
"Edit HTML";"Edit HTML "
"Edit Advertisement";"Edit Advertisement "
"CORE_FORM_ADMIN_ADS_AD_MEDIATYPE_DESCRIPTION";"Upload a banner image from your computer or specify your advertisement HTML code (e.g. Google Adsense). If you choose to upload an image, it must be a valid GIF, JPG, JPEG, or PNG file under 200kb. "
"Upload Banner Image";"Upload Banner Image "
"Insert Banner HTML";"Insert Banner HTML "
"Advertisement Name";"Advertisement Name "
"Advertisement Media";"Advertisement Media "
"CORE_VIEWS_SCRIPTS_FANCYUPLOAD_DESCRIPTION";"This form is just an example fallback for the unobtrusive behaviour of FancyUpload. If this part is not changed, something must be wrong with your code. "
"CORE_VIEWS_SCRIPTS_FANCYUPLOAD_ADDPHOTOS";"Click ""Add Photos"" to select a photo from your computer. After you have selected the photos, they will begin to upload right away. When your upload is finished, you will be able to preview the advertisement. "
"done";"done "
"Advertisement Preview";"Advertisement Preview "
"Delete Advertisement";"Delete Advertisement "
"Are you sure you want to delete this advertisement?";"Are you sure you want to delete this advertisement? "
"Delete Ad";"Delete Ad "
"Advertisement Edited.";"Advertisement Edited. "
"Ad Campaign Deleted";"Ad Campaign Deleted "
"Advertisement Deleted.";"Advertisement Deleted. "
"ITEM_TYPE_CORE_PAGE";"Pages "
" - All unsaved changes to pages or widgets will be lost - ";"- All unsaved changes to pages or widgets will be lost - "
"Any unsaved changes will be lost. Are you sure you want to leave this page?";"Any unsaved changes will be lost. Are you sure you want to leave this page? "
"Your changes to this page have been saved.";"Your changes to this page have been saved. "
"The selected layout change will cause %s areas containing widgets to be destroyed. Are you sure you want to continue?";"The selected layout change will cause %s areas containing widgets to be destroyed. Are you sure you want to continue? "
"Tabbed Blocks";"Tabbed Blocks "
"Give your new page a unique name. This will appear in the list of pages in the ""Open Page"" tab.";"Give your new page a unique name. This will appear in the list of pages in the ""Open Page"" tab. "
"Page Name";"Page Name "
"Create Page";"Create Page "
"New Page";"New Page "
"Open Page";"Open Page "
"and keep your current layout.";"and keep your current layout. "
"Edit Columns";"Edit Columns "
"hide on this page";"hide on this page "
"show on this page";"show on this page "
"Main Content Area";"Main Content Area "
"Available Blocks";"Available Blocks "
"Drop things here to add them to the global footer.";"Drop things here to add them to the global footer. "
"Changes made to this form will not be saved.  Please adjust the permissions (CHMOD) of file %s to 777 and try again.";"Changes made to this form will not be saved. Please adjust the permissions (CHMOD) of file %s to 777 and try again. "
"Select a new column layout for this page.";"Select a new column layout for this page. "
"Edit Page Info";"Edit Page Info "
"Page Title <span>(title tag)</span>";"Page Title <span>(title tag)</span> "
"Page Keywords <span>(meta tag)</span>";"Page Keywords <span>(meta tag)</span> "
"Page Description <span>(meta tag)</span>";"Page Description <span>(meta tag)</span> "
"Page URL";"Page URL "
"Page Name <span>(for your reference only)</span>";"Page Name <span>(for your reference only)</span> "
"The URL may only contain alphanumeric characters and dashes - any other characters will be stripped. The full url will be http://www.yoursite.com/pages/[url]";"The URL may only contain alphanumeric characters and dashes - any other characters will be stripped. The full url will be http://www.yoursite.com/pages/[url] "
"Error: no values";"Error: no values "
"Global Footer";"Global Footer "
"Missing theme";"Missing theme "
"Not in theme files";"Not in theme files "
"Not writeable";"Not writeable "
"Could not create backup";"Could not create backup "
"Could not save contents";"Could not save contents "
"Bad params";"Bad params "
"Please select the type of log you wish to view from the filter above.";"Please select the type of log you wish to view from the filter above. "
"CORE_VIEWS_SCRIPTS_ADMINLANGUAGE_EDIT_DESCRIPTION";"The language phrases in this pack are show below. If you're looking for a specific phrase, use the search box below to find it. Be sure to click ""Save Changes"" before moving to the next page of phrases if you want to keep your changes. Benealth each phrase, you'll see the original phrase for your reference. This is useful if you've lost or accidentally deleted a phrase. Some phrases are in plural form - you'll see examples of numbers used for these phrases in italics. "
"This phrase is pluralized. Example values:";"This phrase is pluralized. Example values: "
"When you've finished editing this language pack, you can return to the %s.";"When you've finished editing this language pack, you can return to the %s. "
"Previous Page";"Previous Page "
"CORE_VIEWS_SCRIPTS_ADMINLANGUAGE_INDEX_DESCRIPTION";"The layout of your community includes hundreds of phrases of text which are stored in a language pack. If you want to change any of these phrases, you can edit a language pack below. If you want to allow your members to pick from multiple languages, you can also create or import additional packs. If you have multiple packs installed, the pack you've marked as your ""default"" will be the language that displays if a member has not specified their language of choice. "
"Upload New Pack";"Upload New Pack "
"Create New Pack";"Create New Pack "
"edit phrases";"edit phrases "
"export";"export "
"default";"default "
"Delete Report?";"Delete Report? "
"Are you sure that you want to delete this report? It will not be recoverable after being deleted.";"Are you sure that you want to delete this report? It will not be recoverable after being deleted. "
"Delete the selected reports?";"Delete the selected reports? "
"Are you sure that you want to delete this %d report? It will not be recoverable after being deleted.";"Are you sure that you want to delete this %d report? It will not be recoverable after being deleted. ";"Are you sure that you want to delete this %d report? It will not be recoverable after being deleted. "
"This page lists all of the reports your users have sent in regarding inappropriate content, system abuse, spam, and so forth. You can use the search field to look for reports that contain a particular word or phrase. Very old reports are periodically deleted by the system.";"This page lists all of the reports your users have sent in regarding inappropriate content, system abuse, spam, and so forth. You can use the search field to look for reports that contain a particular word or phrase. Very old reports are periodically deleted by the system. "
"Dismiss Selected";"Dismiss Selected "
"There are currently no outstanding abuse reports.";"There are currently no outstanding abuse reports. "
"Content Type";"Content Type "
"CORE_VIEWS_SCRIPTS_ADMINSTATS_INDEX_DESCRIPTION";"Stay connected to the pulse of your community by observing your site-wide statistics. The filters below allow you to observe various metrics and their change over different time periods. "
"Top Referring Sites";"Top Referring Sites "
"CORE_VIEWS_SCRIPTS_ADMINSTATS_REFERRERS_DESCRIPTION";"These are the 100 most common referring URLs tracked from your homepage. This indicates where most of your new traffic is coming from. Clearing the list periodically will give you fresh referrer data. "
"Are you sure you want to clear the referrers?";"Are you sure you want to clear the referrers? "
"Hits";"Hits "
"Referring URL";"Referring URL "
"There have not been any referrers logged yet.";"There have not been any referrers logged yet. "
"CORE_VIEWS_SCRIPTS_ADMINSYSTEM_LOG_DESCRIPTION";"System logs are helpful for troubleshooting and debugging. Select the log you would like to view below. "
"Empty Log";"Empty Log "
"Error log";"Error log "
"Language log";"Language log "
"Video encoding log";"Video encoding log "
"Show %s Line";"Show %s Line ";"Show %s Line "
"Show 100 Lines";"Show 100 Lines "
"Show 1000 Lines";"Show 1000 Lines "
"Show 5000 Lines";"Show 5000 Lines "
"Show 10000 Lines";"Show 10000 Lines "
"Show 50000 Lines";"Show 50000 Lines "
"View Log";"View Log "
"Are you sure you want to empty the %s";"Are you sure you want to empty the %s "
"CORE_VIEWS_SCRIPTS_ADMINTHEMES_INDEX_DESCRIPTION";"Customize your community's overall look and feel by editing your current theme or choosing a new one. Themes consist of CSS files, which you can edit directly right here or via FTP on your server. If you want to make custom changes here, select the CSS file you want to edit from the pull-down menu below. If you would rather just pick an entirely different theme, use the theme chooser at the bottom. Customize your community's overall look and feel by editing your current theme or choosing a new one. Your theme consists of several CSS files. If you want to make custom changes to these files, select the one you want to edit from the pull-down below. If you would rather just pick an entirely different theme, use the theme chooser at the bottom. "
"If you leave the page now, your changes will be lost. Are you sure you want to continue?";"If you leave the page now, your changes will be lost. Are you sure you want to continue? "
"Your changes have been saved!";"Your changes have been saved! "
"An error has occurred. Changes could NOT be saved.";"An error has occurred. Changes could NOT be saved. "
"CORE_VIEWS_SCRIPTS_ADMINTHEMES_INDEX_REVERTTHEMEFILE";"Are you sure that you want to revert all the changes you have made to this theme? If yes, the original theme will be restored immediately and your changes lost. If you want to backup your changes, export it to your computer first. "
"Edit your current theme:";"Edit your current theme: "
"CORE_VIEWS_SCRIPTS_ADMINTHEMES_INDEX_STYLESHEETSPERMISSION";"The stylesheets for your current theme are not writeable. Please set full permissions recursively (CHMOD -R 0777) on ""application/themes/%s"" and try again. "
"CORE_VIEWS_SCRIPTS_ADMINTHEMES_INDEX_REVERTTHEMECHANGES";"Are you sure that you want to revert all the changes you have made to this theme? If yes, the original theme will be restored immediately and your changes lost. If you want to backup your changes, export it to your computer first. "
"Upload Theme";"Upload Theme "
"%s's Dashboard";"%s's Dashboard "
"View Members";"View Members "
"View Abuse Reports";"View Abuse Reports "
"Manage Plugins";"Manage Plugins "
"Edit Site Layout";"Edit Site Layout "
"Edit Site Theme";"Edit Site Theme "
"View Statistics";"View Statistics "
"Post Announcement";"Post Announcement "
"Get More Plugins";"Get More Plugins "
"Get More Themes";"Get More Themes "
"SocialEngine Control Panel";"Control Panel "
"You're signed-in as %s";"You're signed-in as %s "
"back to network";"back to network "
"sign out";"sign out "
"News & Updates";"News & Updates "
"More SE News";"More News "
"Select Language: ";"Select Language: "
"US/Pacific";"US / Stillehavet"
"(UTC-8) Pacific Time (US & Canada)";"(UTC-8) Stillehavstid (USA og Canada)"
"US/Mountain";"US/Mountain "
"(UTC-7) Mountain Time (US & Canada)";"(UTC-7) Mountain Time (US & Canada) "
"US/Central";"US/Centra"
"(UTC-6) Central Time (US & Canada)";"(UTC-6) Central Time (US & Canada) "
"US/Eastern";"US/Eastern "
"(UTC-5) Eastern Time (US & Canada)";"(UTC-5) Eastern Time (US & Canada) "
"America/Halifax";"America/Halifax "
"(UTC-4)  Atlantic Time (Canada)";"(UTC-4) Atlantic Time (Canada) "
"America/Anchorage";"America/Anchorage "
"(UTC-9)  Alaska (US & Canada)";"(UTC-9) Alaska (US & Canada) "
"Pacific/Honolulu";"Pacific/Honolulu "
"(UTC-10) Hawaii (US)";"(UTC-10) Hawaii (US) "
"Pacific/Samoa";"Pacific/Samoa "
"(UTC-11) Midway Island, Samoa";"(UTC-11) Midway Island, Samoa "
"Etc/GMT-12";"Etc/GMT-12 "
"(UTC-12) Eniwetok, Kwajalein";"(UTC-12) Eniwetok, Kwajalein "
"Canada/Newfoundland";"Canada/Newfoundland "
"(UTC-3:30) Canada/Newfoundland";"(UTC-3:30) Canada/Newfoundland "
"America/Buenos_Aires";"America/Buenos_Aires "
"(UTC-3) Brasilia, Buenos Aires, Georgetown";"(UTC-3) Brasilia, Buenos Aires, Georgetown "
"Atlantic/South_Georgia";"Atlantic/South_Georgia "
"(UTC-2) Mid-Atlantic";"(UTC-2) Mid-Atlantic "
